"","FID","WRENAME","SYSTEMTYPE","WATERRESID","WRLINK","STATE","COUNTY","BASIN","SUBAREA","SUBAREANAM","TotalGPCD","TotPotaGPCD","ResPotGPCD","ComPotGPCD","InsPotGPCD","IndPotGPCD","TotSecGPCD","ResSecGPCD","ComSecGPCD","InsSecGPCD","IndSecGPCD","TotalUse","TotPotaUse","ResPotaUse","ComPotaUse","InsPotaUse","IndPotaUse","TotSecoUse","ResSecoUse","ComSecoUse","InsSecoUse","IndSecoUse","TotalSup","WellsSup","SpringsSup","SurfaceSup","SHAPE_Length","SHAPE_Area","year","Population","TotGPCDBin","Row","NameUse","Blank"
"268",333,"Smithfield City","C",116,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1303","Utah","Cache","Bear River","1/1/2004","Cache Valley",330,202,153,11,37,0,128,0,0,0,0,4503.7,2757,2096.2,150.1,504.9,5.8,1746.7,0,0,0,0,5488.4,1775.5,3712.9,0,21520.22442,12610321.73,2018,12183.7704333748,"2",268,"",""
"269",99,"Aurora City","C",1025,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1353","Utah","Sevier","Sevier River","5/3/2000","Sevier Bridge",332,116,103,2,3,8,216,0,0,0,0,390.9,136.9,121.2,1.9,4,9.8,254,0,0,0,0,489.1,343.8,145.3,0,13578.58431,4560337.87,2018,1051.12358392474,"2",269,"",""
"270",128,"Sterling Town Water System","C",977,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1272","Utah","Sanpete","Sevier River","5/1/2000","Gunnison",332,69,59,1,2,6,263,0,0,0,0,115.2,23.9,20.6,0.4,0.9,2,91.3,0,0,0,0,167.2,78.4,88.8,0,7886.899042,1078525.94,2018,309.770879683116,"2",270,"Sterling Town Water System",""
"271",415,"New Paria Subdivision","C",2524,"https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=11316","Utah","Kane","Southeast Colorado River","9/5/2000","Paria River",332,332,280,52,0,0,0,0,0,0,0,11.1,11.1,9.4,1.8,0,0,0,0,0,0,0,51.8,51.8,0,0,5968.646151,1799924.658,2018,29.8477149694669,"2",271,"",""
"272",83,"Moab City","C",473,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1164","Utah","Grand","Southeast Colorado River","9/1/2004","Moab",333,285,134,118,34,0,47,0,0,0,0,2122.1,1819.4,851,754.5,214,0,302.7,0,0,0,0,3845.1,1766.7,2078.5,0,33263.06169,10174979.64,2018,5689.15551524127,"Highlight",272,"",""
"273",319,"BRWCD - Harper Ward","C",87,"https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=11304","Utah","Box Elder","Bear River","1/1/2007","Brigham City",333,186,184,2,0,0,147,0,0,0,0,145.3,81.3,80.5,0.8,0,0,64,0,0,0,0,0,0,0,0,20532.98015,3641102.791,2018,389.535976798717,"2",273,"",""
"274",368,"Hanna Water & Sewer Improvement District","C",344,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=10912","Utah","Duchesne","Uintah","7/3/2007","Tabiona",334,94,92,2,0,0,240,0,0,0,0,127.1,35.7,34.9,0.9,0,0,91.3,0,0,0,0,43.6,11.3,32.4,0,58811.64126,61810210.46,2018,339.72325568042,"2",274,"",""
"275",234,"Center Creek Water System","C",1440,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1188","Utah","Wasatch","Utah Lake","4/1/2007","Provo River Reservoirs",335,108,108,0,0,0,226,0,0,0,0,131.1,42.5,42.5,0,0,0,88.6,0,0,0,0,185.1,0,185.1,0,6927.021977,1474609.94,2018,349.368767941116,"2",275,"",""
"276",332,"Benson Water Culinary District","C",163,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1427","Utah","Cache","Bear River","1/1/2004","Cache Valley",336,336,271,2,10,53,0,0,0,0,0,261.3,261.3,210.9,1.2,8.1,41.1,0,0,0,0,0,695.2,695.2,0,0,33586.10887,36583060.65,2018,694.266685420744,"2",276,"",""
"277",6,"Kanab City","C",608,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1176","Utah","Kane","Kanab Creek/Virgin River","10/2/2002","Kanab Creek",337,245,152,35,58,0,92,0,0,0,0,1789.5,1300.8,805.2,186.2,308.9,0.6,488.7,0,0,0,0,3095.1,2982.1,113,0,43668.36805,41350892.21,2018,4740.54196577375,"2",277,"",""
"278",25,"Orderville Town Water System","C",610,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1025","Utah","Kane","Kanab Creek/Virgin River","10/1/2001","Long Valley",342,225,113,63,47,2,116,0,0,0,0,239.1,157.8,79.5,44.2,32.8,1.4,81.3,0,0,0,0,465.1,443.9,21.2,0,32958.66715,22569899.82,2018,624.136618601298,"2",278,"",""
"279",289,"South Weber Water System","C",270,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1340","Utah","Davis","Weber River","2/1/2009","East Shore",342,62,50,1,1,10,281,0,0,0,0,2716.8,488.9,394.7,6.9,8.4,78.8,2228,0,0,0,0,180.8,180.8,0,0,24557.32601,12191898.23,2018,7091.82085075703,"2",279,"",""
"280",357,"Grantsville City","C",1189,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1077","Utah","Tooele","West Desert","00-05-02","Tooele Valley",342,137,95,34,8,0,205,0,0,0,0,4116.5,1648.8,1142.7,415.4,90.7,0,2467.7,0,0,0,0,3393.7,3393.7,0,0,63928.77591,82601692.92,2018,10745.5390651286,"2",280,"Grantsville City",""
"281",173,"Leamington Town Water System","C",667,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1024","Utah","Millard","Sevier River","5/2/2003","Fool Creek",344,275,255,5,2,14,69,0,0,0,0,96.6,77.2,71.6,1.3,0.5,3.8,19.3,0,0,0,0,301.4,161.4,140,0,8445.605549,3963734.175,2018,250.694541255177,"2",281,"",""
"282",182,"Nephi City","C",584,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1192","Utah","Juab","Utah Lake","4/1/2002","Nephi",344,250,178,32,13,26,94,0,0,0,0,2295,1666.1,1189,213,89.1,175,628.9,0,0,0,0,5891.5,2824.7,3066.8,0,24609.72333,11833680.09,2018,5955.94174100032,"Highlight",282,"",""
"283",193,"Myton City","C",297,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1102","Utah","Duchesne","Uintah","7/3/2013","Roosevelt Duchesne",344,206,168,24,13,1,138,0,0,0,0,261.6,156.7,127.9,18.6,9.7,0.4,105,0,0,0,0,0.6,0,0,0.6,12204.82434,4108548.16,2018,678.899503026442,"2",283,"",""
"284",130,"Fayette Town Water","C",970,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1320","Utah","Sanpete","Sevier River","5/3/2000","Sevier Bridge",347,262,245,0,14,3,85,0,0,0,0,101.2,76.4,71.4,0,4.2,0.9,24.7,0,0,0,0,282.5,282.5,0,0,4864.469134,1070474.125,2018,260.361779637598,"2",284,"",""
"285",347,"Cornish Town Water System","C",101,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1341","Utah","Cache","Bear River","1/1/2004","Cache Valley",347,244,151,13,1,79,103,0,0,0,0,107,75.2,46.5,4.1,0.2,24.3,31.8,0,0,0,0,228.8,129.1,99.7,0,23669.93876,14145891.98,2018,275.283699814457,"2",285,"",""
"286",16,"Hurricane City","C",1528,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1169","Utah","Washington","Kanab Creek/Virgin River","10/1/2005","St. George",348,200,152,20,23,5,148,0,0,0,0,7393.4,4255.2,3234.6,424.2,495.9,100.4,3138.2,0,0,0,0,4481.7,2205.7,2276,0,100834.972,132041803.9,2018,18966.6728341993,"Highlight",286,"",""
"287",161,"Delta City","C",657,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1203","Utah","Millard","Sevier River","5/2/2004","Delta",348,328,196,22,104,5,21,0,0,0,0,1365.7,1284.9,770.2,85,409.6,20.1,80.8,0,0,0,0,2921.6,2921.6,0,0,28552.2547,12546209.05,2018,3503.50110769957,"2",287,"",""
"288",91,"Central Valley Town","C",1029,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1290","Utah","Sevier","Sevier River","5/4/2002","Richfield",349,334,302,0,18,15,15,0,0,0,0,209.4,200.4,180.8,0,10.8,8.9,9,0,0,0,0,294.9,157.7,137.2,0,18292.218,6993313.854,2018,535.645479452055,"2",288,"",""
"289",201,"Goshen Town Water System","C",1304,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1246","Utah","Utah","Utah Lake","4/1/2010","Utah Valley",349,246,201,3,37,7,102,0,0,0,0,365.2,257.9,210.1,2.7,38.2,6.9,107.3,0,0,0,0,689.2,169.2,520,0,7584.077961,1964547.795,2018,934.182087372925,"2",289,"",""
"290",55,"Monte Vista Community Water Co.","C",532,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1012","Utah","Iron","Cedar/Beaver","6/2/2002","Cedar",350,350,350,0,0,0,0,0,0,0,0,50.9,50.9,50.9,0,0,0,0,0,0,0,0,83.2,83.2,0,0,2487.482315,342986.645,2018,129.830261448141,"2",290,"Monte Vista Community Water Co.",""
"291",280,"Fruit Heights City Water System","C",276,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1032","Utah","Davis","Weber River","2/1/2009","East Shore",350,60,56,3,0,0,291,0,0,0,0,2318.8,395.5,372,22.1,1.4,0,1923.4,0,0,0,0,541,541,0,0,14089.78508,6063976.311,2018,5914.5463702544,"2",291,"",""
"292",115,"Mantua Town Water System","C",51,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1297","Utah","Box Elder","Bear River","1/1/2007","Brigham City",351,236,222,5,9,0,115,0,0,0,0,353.9,238.1,223.9,4.6,9.2,0.4,115.8,0,0,0,0,907.9,827.2,80.7,0,21288.49251,14830041.18,2018,900.118400655661,"2",292,"",""
"293",441,"Summit Water Distribution Co.","C",1117,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1288","Utah","Summit","Weber River","2/1/2006","East Canyon",354,354,157,91,18,87,0,0,0,0,0,2647.9,2647.9,1176.8,683.9,135.2,652,0,0,0,0,0,4015,1696.5,807.1,1511.4,71299.93081,44984434.71,2018,6677.66320640817,"2",293,"",""
"294",212,"Jordanelle SSD","C",1511,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=10857","Utah","Wasatch","Utah Lake","4/1/2007","Provo River Reservoirs",355,291,251,40,0,0,64,0,0,0,0,1514.3,1241.4,1070.4,171,0,0,272.9,0,0,0,0,12565.9,1003.2,0,11562.7,110685.3916,105386406.4,2018,3808.11243912792,"2",294,"",""
"295",265,"Cluff Ward Pipeline Co.","C",1070,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1355","Utah","Summit","Weber River","2/1/2002","Kamas Valley",356,82,74,0,0,7,274,0,0,0,0,83.7,19.2,17.5,0,0,1.7,64.5,0,0,0,0,129,0,129,0,14388.64022,4180562.829,2018,209.894787594274,"2",295,"",""
"296",227,"Duchesne County Upper Country WID","C",341,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1418","Utah","Duchesne","Uintah","7/3/2013","Roosevelt Duchesne",357,194,153,8,4,29,163,0,0,0,0,947.5,515.8,405.7,21.3,11.1,77.7,431.7,0,0,0,0,1413.3,0,315,1098.3,99895.62882,305047082.8,2018,2369.39351905146,"2",296,"",""
"297",355,"Ophir Canyon Water Association","C",1192,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1326","Utah","Tooele","West Desert","00-05-01","Rush Valley",361,361,361,0,0,0,0,0,0,0,0,20.2,20.2,20.2,0,0,0,0,0,0,0,0,57.8,41.7,16.1,0,3445.707356,221689.885,2018,49.9540105490836,"2",297,"",""
"298",20,"Zion Canyon Water System","C",1562,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1047","Utah","Washington","Kanab Creek/Virgin River","10/1/2002","North Fork Virgin",362,57,11,32,13,0,305,0,0,0,0,1298.6,204.1,39.8,116,48.3,0,1094.5,0,0,0,0,507.6,0,507.6,0,18991.79785,3038628.417,2018,3202.5286354348,"2",298,"",""
"299",93,"Glenwood Town Water System","C",1031,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1183","Utah","Sevier","Sevier River","5/4/2002","Richfield",362,100,88,0,12,0,262,0,0,0,0,178.6,49.4,43.3,0,6,0,129.3,0,0,0,0,181.1,0,181.1,0,4784.652194,1345838.575,2018,440.452498297132,"2",299,"",""
"300",366,"Howell Town Water System","C",50,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1155","Utah","Box Elder","West Desert","00-07-02","Promontory Point",362,362,354,0,8,0,0,0,0,0,0,101.3,101.3,99,0,2.3,0,0,0,0,0,0,195.9,173.9,22,0,38616.17606,90611999.13,2018,249.819922046469,"2",300,"Howell Town Water System",""
"301",69,"Paragonah Town Water System","C",514,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1293","Utah","Iron","Cedar/Beaver","6/2/2001","Parowan",363,125,125,0,1,0,237,0,0,0,0,209.2,72.2,71.8,0,0.4,0,137,0,0,0,0,177.6,0,177.6,0,7413.795689,1334323.232,2018,514.495106985169,"2",301,"",""
"302",209,"Cedar Fort Water System","C",1300,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1096","Utah","Utah","Utah Lake","4/1/2011","Cedar Valley",363,194,170,4,19,2,169,0,0,0,0,157.4,84.3,73.7,1.8,8.1,0.7,73.1,0,0,0,0,379.5,17.3,362.2,0,37431.17487,54590301.28,2018,387.101003056719,"2",302,"",""
"303",306,"North Ogden City","C",1645,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1143","Utah","Weber","Weber River","2/1/2009","East Shore",363,62,57,4,1,0,301,0,0,0,0,7088,1213.6,1107.6,77,24.4,4.6,5874.3,0,0,0,0,3680,1573.8,2106.2,0,24248.23094,19586698.65,2018,17431.8418657308,"2",303,"",""
"304",217,"Lindon City","C",1307,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1054","Utah","Utah","Utah Lake","4/1/2010","Utah Valley",365,107,60,24,1,22,258,0,0,0,0,4674.9,1369,764.2,308.5,11.5,284.7,3305.9,0,0,0,0,3691.2,3098.7,592.5,0,29426.95142,22124695.46,2018,11434.1965839745,"2",304,"",""
"305",358,"Stansbury Park Improvement District","C",1190,"https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1244","Utah","Tooele","West Desert","00-05-02","Tooele Valley",366,236,190,7,38,0,131,0,0,0,0,4259.1,2740.7,2208.6,83.7,443.4,5,1518.5,0,0,0,0,4802,4802,0,0,34615.26844,17294279.04,2018,10388.7416281159,"2",305,"",""
"306",257,"Spring Glen Water Co.","C",819,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1916","Utah","Salt Lake","Jordan River","3/1/2003","Emigration Creek",369,369,369,0,0,0,0,0,0,0,0,16.6,16.6,16.6,0,0,0,0,0,0,0,0,28,28,0,0,874.1104644,41943.53,2018,40.1613141775253,"2",306,"",""
"307",221,"Wallsburg Town Water System","C",1447,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1061","Utah","Wasatch","Utah Lake","4/1/2008","Wallsburg",370,137,112,2,19,4,233,0,0,0,0,120.3,44.5,36.5,0.6,6.1,1.2,75.8,0,0,0,0,116.5,29.7,86.8,0,6559.832374,1318733.375,2018,290.261942243613,"2",307,"",""
"308",367,"Silver Spur Ranchos","C",1243,"https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11287","Utah","Tooele","West Desert","00-05-02","Tooele Valley",370,370,370,0,0,0,0,0,0,0,0,58,58,58,0,0,0,0,0,0,0,0,25,25,0,0,5317.867005,879421.555,2018,139.943413550537,"2",308,"",""
"309",170,"Lynndyl Town Water System","C",663,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=11155","Utah","Millard","Sevier River","5/2/2003","Fool Creek",371,371,285,51,36,0,0,0,0,0,0,45.8,45.8,35.1,6.3,4.4,0,0,0,0,0,0,403.5,403.5,0,0,17613.15191,8694744.316,2018,110.209177712956,"2",309,"",""
"310",94,"Richfield City","C",1036,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1130","Utah","Sevier","Sevier River","5/4/2002","Richfield",374,250,168,45,36,0,125,0,0,0,0,3331.3,2222.1,1496.2,401.6,324.4,0,1109.3,0,0,0,0,2607.3,1158.4,1448.9,0,30925.13949,16290658.23,2018,7951.85287744488,"2",310,"Richfield City",""
"311",135,"Castle Valley SSD - Huntington","C",357,"https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1389","Utah","Emery","West Colorado River","8/2/2004","Castle Dale",376,74,58,6,3,7,302,0,0,0,0,901.4,177.4,139.1,14.3,7.9,16.1,724,0,0,0,0,1649.5,0,968.5,681,13762.30333,6095873.116,2018,2140.20760273973,"2",311,"",""
"312",399,"Grand Water and Sewer Agency (Grand)","C",490,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1046","Utah","Grand","Southeast Colorado River","9/1/2004","Moab",379,227,189,27,5,6,151,0,0,0,0,1699.8,1019.6,848.7,122.2,21.6,27.2,680.2,0,0,0,0,1671.9,1671.9,0,0,55194.28667,48822353.63,2018,4003.91462608884,"2",312,"",""
"313",199,"Mona Town Water System","C",583,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1147","Utah","Juab","Utah Lake","4/1/2002","Nephi",380,112,108,1,0,2,268,0,0,0,0,809.2,238.6,230.9,2.1,0.9,4.8,570.6,0,0,0,0,591,203.6,387.4,0,14837.87447,6639676.755,2018,1901.07158759914,"2",313,"",""
"314",385,"Hooper WID (West Point, Davis Co.)","C",2416,"https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1067","Utah","Davis","Weber River","2/1/2009","East Shore",380,56,56,0,0,0,326,0,0,0,0,1545.2,226.4,226.4,0,0,0,1323.6,0,0,0,0,413.4,413.4,0,0,25489.25151,14000421.38,2018,3630.17278442682,"2",314,"",""
"315",178,"Fountain Green","C",971,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1217","Utah","Sanpete","Sevier River","5/1/2000","Gunnison",381,181,140,3,4,33,201,0,0,0,0,424.9,201.3,155.9,3.6,4.8,37,223.7,0,0,0,0,754.5,30,724.5,0,30180.68384,8619447.818,2018,995.607017581706,"2",315,"",""
"316",269,"West Bountiful City Water System","C",274,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1059","Utah","Davis","Weber River","2/1/2009","East Shore",384,137,87,34,8,7,247,0,0,0,0,2464.9,877.7,561.6,217.9,52.2,46,1587.2,0,0,0,0,514,514,0,0,18219.57462,8099545.089,2018,5730.52318707192,"3",316,"",""
"317",387,"Pole Patch Water System","C",1723,"https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=11315","Utah","Weber","Weber River","2/1/2009","East Shore",385,385,385,0,0,0,0,0,0,0,0,34.5,34.5,34.5,0,0,0,0,0,0,0,0,0,0,0,0,4318.315834,801038.4897,2018,79.9990001779043,"3",317,"",""
"318",144,"WaterPro Inc. (Draper Irrigation Co.)","C",788,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1359","Utah","Salt Lake","Jordan River","3/1/2001","Salt Lake Valley",390,189,145,29,15,0,201,0,0,0,0,13104.4,6352,4855.2,975.9,516.9,4,6752.4,0,0,0,0,6266,2570,0,3696,34671.8706,31651756.52,2018,29997.0624826133,"3",318,"",""
"319",255,"Mountain Regional Water SSD","C",1186,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1391","Utah","Summit","Weber River","2/1/2002","Kamas Valley",391,387,317,50,16,4,5,0,0,0,0,2257,2230.7,1828,285.6,91.9,25.3,26.3,0,0,0,0,8813,8611.2,201.8,0,136067.0317,89320292.12,2018,5153.24743019304,"3",319,"",""
"320",419,"Bryce Canyon National Park","C",426,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1258","Utah","Garfield","Sevier River","5/5/2001","East Fork Sevier",393,393,72,194,127,0,0,0,0,0,0,35.2,35.2,6.5,17.4,11.3,0,0,0,0,0,0,161.4,161.4,0,0,17995.18051,8189928.939,2018,79.9606483321134,"3",320,"Bryce Canyon National Park",""
"321",313,"Willard City","C",57,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1211","Utah","Box Elder","Weber River","2/1/2009","East Shore",397,238,209,15,15,0,158,0,0,0,0,906.4,544.7,478,33.6,33.1,0,361.7,0,0,0,0,1775.5,1614.1,161.4,0,19341.17132,17805735.09,2018,2038.2412366723,"3",321,"",""
"322",287,"Monte Verde","C",715,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1071","Utah","Morgan","Weber River","2/1/2007","Morgan",399,399,399,0,0,0,0,0,0,0,0,33.5,33.5,33.5,0,0,0,0,0,0,0,0,82,82,0,0,3132.460294,598062.075,2018,74.954567926666,"3",322,"",""
"323",203,"Elberta","C",1301,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1196","Utah","Utah","Utah Lake","4/1/2010","Utah Valley",401,401,354,0,47,0,0,0,0,0,0,94.2,94.2,83.2,0,11,0,0,0,0,0,0,50.9,50.9,0,0,13067.6132,10617040.63,2018,209.716559286715,"3",323,"",""
"324",210,"Roosevelt City Water System","C",299,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1055","Utah","Duchesne","Uintah","7/3/2013","Roosevelt Duchesne",403,228,98,61,20,49,175,0,0,0,0,3385,1915,826.2,510.2,165.5,413.2,1470,0,0,0,0,5109.5,3877.9,0,1231.6,62638.10939,51969524.21,2018,7498.59366395867,"3",324,"",""
"325",118,"Green River City","C",356,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1087","Utah","Emery","West Colorado River","8/5/2001","Upper Green River",405,195,61,97,37,0,210,0,0,0,0,458,220.1,69.3,109.4,41.4,0,237.9,0,0,0,0,1614.1,0,0,1614.1,61610.43782,37987312.65,2018,1009.57049213597,"Highlight",325,"",""
"326",284,"Peterson Pipeline Assoc.","C",718,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1243","Utah","Morgan","Weber River","2/1/2007","Morgan",406,123,121,1,1,1,283,0,0,0,0,218.4,66.4,64.9,0.5,0.5,0.5,152,0,0,0,0,144,144,0,0,10319.56502,5041269.765,2018,480.233878129428,"3",326,"",""
"327",2,"Mountain View SSD","C",533,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=11169","Utah","Iron","Cedar/Beaver","6/2/2002","Cedar",407,407,407,0,0,0,0,0,0,0,0,61.5,61.5,61.5,0,0,0,0,0,0,0,0,96.9,96.9,0,0,2818.216577,467752.9844,2018,134.898431557336,"3",327,"",""
"328",97,"Meadow Town Water System","C",664,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1094","Utah","Millard","Sevier River","5/7/2000","Fillmore",413,413,379,25,9,0,0,0,0,0,0,157.2,157.2,144.3,9.4,3.4,0,0,0,0,0,0,564.2,161.4,402.8,0,15871.90015,1525585.152,2018,339.80415403496,"3",328,"",""
"329",348,"Portage Municipal Water System","C",45,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1300","Utah","Box Elder","Bear River","1/1/2006","Tremonton",413,413,327,0,86,0,0,0,0,0,0,97.1,97.1,76.9,0,20.2,0,0,0,0,0,0,176.6,80.7,95.9,0,18499.16291,6668362.257,2018,209.891751633553,"3",329,"",""
"330",179,"Fairview City Water System","C",980,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1249","Utah","Sanpete","Sevier River","5/1/2000","Gunnison",415,116,109,3,3,2,299,0,0,0,0,875.6,245.3,229.1,5.6,6.2,4.4,630.3,0,0,0,0,532.7,427.7,104.9,0,25809.38139,5661874.274,2018,1883.5790434065,"3",330,"Fairview City Water System",""
"331",464,"Spring Lake","C",1295,"https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1310","Utah","Utah","Utah Lake","4/1/2010","Utah Valley",418,175,153,14,8,0,243,0,0,0,0,222.5,93.4,81.6,7.3,4.4,0,129.2,0,0,0,0,256.8,181.6,75.2,0,9126.413005,1505232.728,2018,475.203824474012,"3",331,"",""
"332",22,"La Verkin City Water System","C",1530,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1028","Utah","Washington","Kanab Creek/Virgin River","10/1/2003","Laverkin",420,107,86,11,9,0,313,0,0,0,0,2213.3,563,452,60.5,48.7,1.8,1650.2,0,0,0,0,714.3,0,714.3,0,34017.77046,35353694.62,2018,4704.54023679061,"3",332,"",""
"333",308,"Pleasant View Culinary Water","C",1649,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1033","Utah","Weber","Weber River","2/1/2009","East Shore",423,57,55,0,2,0,365,0,0,0,0,3729.4,504.8,482.7,3.8,15.1,3.3,3224.6,0,0,0,0,1510,1191.2,318.8,0,18570.6574,13819812.61,2018,7870.90721461187,"3",333,"",""
